Ruta,Resolución Original,Redimensionada,Resolución Final,Válida,Corrupta,Hash,Split,Clase
data/raw/Training\pituitary\pi-1579.jpg,"(512, 512)",False,"(512, 512)",True,False,c03d2ff02d393366,Training,pituitary
data/raw/Training\pituitary\pi-1580.jpg,"(512, 512)",False,"(512, 512)",True,False,c05e0f6d6ab47da0,Training,pituitary
data/raw/Training\pituitary\pi-1581.jpg,"(512, 512)",False,"(512, 512)",True,False,c05e0b2e7fa47c34,Training,pituitary
data/raw/Training\pituitary\pi-1582.jpg,"(512, 512)",False,"(512, 512)",True,False,c04e0b2f6fac3d64,Training,pituitary
data/raw/Training\pituitary\pi-1583.jpg,"(512, 512)",False,"(512, 512)",True,False,910e6f796ce431a5,Training,pituitary
data/raw/Training\pituitary\pi-1584.jpg,"(512, 512)",False,"(512, 512)",True,False,d40b6e396c323575,Training,pituitary
data/raw/Training\pituitary\pi-1585.jpg,"(512, 512)",False,"(512, 512)",True,False,c09f42905bb66adb,Training,pituitary
data/raw/Training\pituitary\pi-1586.jpg,"(512, 512)",False,"(512, 512)",True,False,950a7e792ce121e7,Training,pituitary
data/raw/Training\pituitary\pi-1587.jpg,"(512, 512)",False,"(512, 512)",True,False,d00e7f396c316467,Training,pituitary
data/raw/Training\pituitary\pi-1588.jpg,"(512, 512)",False,"(512, 512)",True,False,d5df02894b0a2f8f,Training,pituitary
data/raw/Training\pituitary\pi-1589.jpg,"(512, 512)",False,"(512, 512)",True,False,c7263ef0393931c6,Training,pituitary
data/raw/Training\pituitary\pi-1590.jpg,"(512, 512)",False,"(512, 512)",True,False,80b74fb20b786d63,Training,pituitary
data/raw/Training\pituitary\pi-1591.jpg,"(512, 512)",False,"(512, 512)",True,False,85da5e8f78526629,Training,pituitary
data/raw/Training\pituitary\pi-1592.jpg,"(512, 512)",False,"(512, 512)",True,False,c1336f6d2de03493,Training,pituitary
data/raw/Training\pituitary\pi-1593.jpg,"(512, 512)",False,"(512, 512)",True,False,d0704b2f2f7c3c34,Training,pituitary
data/raw/Training\pituitary\pi-1594.jpg,"(512, 512)",False,"(512, 512)",True,False,d5c70a804f4dcf87,Training,pituitary
data/raw/Training\pituitary\pi-1595.jpg,"(512, 512)",False,"(512, 512)",True,False,d5da02884f838fcf,Training,pituitary
data/raw/Training\pituitary\pi-1596.jpg,"(512, 512)",False,"(512, 512)",True,False,d06a4b2d2f3436f2,Training,pituitary
data/raw/Training\pituitary\pi-1597.jpg,"(512, 512)",False,"(512, 512)",True,False,90324b1f3d616d6b,Training,pituitary
data/raw/Training\pituitary\pi-1598.jpg,"(512, 512)",False,"(512, 512)",True,False,85d25e832b4f669a,Training,pituitary
data/raw/Training\pituitary\pi-1599.jpg,"(512, 512)",False,"(512, 512)",True,False,941b5e1a7ac63969,Training,pituitary
data/raw/Training\pituitary\pi-1600.jpg,"(512, 512)",False,"(512, 512)",True,False,c0632f977c1d6472,Training,pituitary
data/raw/Training\pituitary\pi-1601.jpg,"(512, 512)",False,"(512, 512)",True,False,d5ce0a880f293f1f,Training,pituitary
data/raw/Training\pituitary\pi-1602.jpg,"(512, 512)",False,"(512, 512)",True,False,855e7e782d706c31,Training,pituitary
data/raw/Training\pituitary\pi-1603.jpg,"(512, 512)",False,"(512, 512)",True,False,808f57d51a167ada,Training,pituitary
data/raw/Training\pituitary\pi-1604.jpg,"(512, 512)",False,"(512, 512)",True,False,c15e0f685f683969,Training,pituitary
data/raw/Training\pituitary\pi-1605.jpg,"(512, 512)",False,"(512, 512)",True,False,c5d2025d0b3a6fbc,Training,pituitary
data/raw/Training\pituitary\pi-1606.jpg,"(512, 512)",False,"(512, 512)",True,False,c04f6a2d2f241ff8,Training,pituitary
data/raw/Training\pituitary\pi-1607.jpg,"(512, 512)",False,"(512, 512)",True,False,c14e0a2d6fb47d34,Training,pituitary
data/raw/Training\pituitary\pi-1608.jpg,"(512, 512)",False,"(512, 512)",True,False,c10e4a2d3f347db4,Training,pituitary
data/raw/Training\pituitary\pi-1609.jpg,"(512, 512)",False,"(512, 512)",True,False,c05e0a6d6ba52d6d,Training,pituitary
data/raw/Training\pituitary\pi-1610.jpg,"(512, 512)",False,"(512, 512)",True,False,c09742985fa66bcb,Training,pituitary
data/raw/Training\pituitary\pi-1611.jpg,"(512, 512)",False,"(512, 512)",True,False,811f7e3839e66929,Training,pituitary
data/raw/Training\pituitary\pi-1612.jpg,"(512, 512)",False,"(512, 512)",True,False,c0554a2f5faa2ea5,Training,pituitary
data/raw/Training\pituitary\pi-1613.jpg,"(512, 512)",False,"(512, 512)",True,False,d50b56682e3f683c,Training,pituitary
data/raw/Training\pituitary\pi-1614.jpg,"(512, 512)",False,"(512, 512)",True,False,d4634e702d3179b6,Training,pituitary
data/raw/Training\pituitary\pi-1615.jpg,"(512, 512)",False,"(512, 512)",True,False,d0cc0bce0d0fcfcc,Training,pituitary
data/raw/Training\pituitary\pi-1616.jpg,"(512, 512)",False,"(512, 512)",True,False,853f1e787a6163a1,Training,pituitary
data/raw/Training\pituitary\pi-1617.jpg,"(512, 512)",False,"(512, 512)",True,False,94656e1868e7659b,Training,pituitary
data/raw/Training\pituitary\pi-1618.jpg,"(512, 512)",False,"(512, 512)",True,False,95a44e7e3931256b,Training,pituitary
data/raw/Training\pituitary\pi-1619.jpg,"(512, 512)",False,"(512, 512)",True,False,d5de02804f432f9f,Training,pituitary
data/raw/Training\pituitary\pi-1620.jpg,"(512, 512)",False,"(512, 512)",True,False,90f01a07693d3d7e,Training,pituitary
data/raw/Training\pituitary\pi-1621.jpg,"(512, 512)",False,"(512, 512)",True,False,95366e6a696921e6,Training,pituitary
data/raw/Training\pituitary\pi-1622.jpg,"(512, 512)",False,"(512, 512)",True,False,c16b0f292e743eb1,Training,pituitary
data/raw/Training\pituitary\pi-1623.jpg,"(512, 512)",False,"(512, 512)",True,False,85351e7a78697961,Training,pituitary
data/raw/Training\pituitary\pi-1624.jpg,"(512, 512)",False,"(512, 512)",True,False,95c05e876a9f6236,Training,pituitary
data/raw/Training\pituitary\pi-1625.jpg,"(512, 512)",False,"(512, 512)",True,False,d5ce02c84b253f4f,Training,pituitary
data/raw/Training\pituitary\pi-1626.jpg,"(512, 512)",False,"(512, 512)",True,False,959a57511ed65a1a,Training,pituitary
data/raw/Training\pituitary\pi-1627.jpg,"(512, 512)",False,"(512, 512)",True,False,c15e402f5b292f8f,Training,pituitary
data/raw/Training\pituitary\pi-1628.jpg,"(512, 512)",False,"(512, 512)",True,False,815f7e6879786621,Training,pituitary
data/raw/Training\pituitary\pi-1629.jpg,"(512, 512)",False,"(512, 512)",True,False,d5ca02894fc31f8f,Training,pituitary
data/raw/Training\pituitary\pi-1630.jpg,"(512, 512)",False,"(512, 512)",True,False,910a6e736ca337a5,Training,pituitary
data/raw/Training\pituitary\pi-1631.jpg,"(512, 512)",False,"(512, 512)",True,False,d5da02ad0b092f3f,Training,pituitary
data/raw/Training\pituitary\pi-1632.jpg,"(512, 512)",False,"(512, 512)",True,False,d4c90b8e3fc98c1d,Training,pituitary
data/raw/Training\pituitary\pi-1633.jpg,"(512, 512)",False,"(512, 512)",True,False,c55a022d7f3b3c34,Training,pituitary
data/raw/Training\pituitary\pi-1634.jpg,"(512, 512)",False,"(512, 512)",True,False,d0626b3d3c642d67,Training,pituitary
data/raw/Training\pituitary\pi-1635.jpg,"(512, 512)",False,"(512, 512)",True,False,95966ae46959315b,Training,pituitary
data/raw/Training\pituitary\pi-1636.jpg,"(512, 512)",False,"(512, 512)",True,False,d5de0b804f4b0d8f,Training,pituitary
data/raw/Training\pituitary\pi-1637.jpg,"(512, 512)",False,"(512, 512)",True,False,d4870ed42f6672cc,Training,pituitary
data/raw/Training\pituitary\pi-1638.jpg,"(512, 512)",False,"(512, 512)",True,False,95ca5a8f38596699,Training,pituitary
data/raw/Training\pituitary\pi-1639.jpg,"(512, 512)",False,"(512, 512)",True,False,841b4fb869bc6971,Training,pituitary
data/raw/Training\pituitary\pi-1640.jpg,"(512, 512)",False,"(512, 512)",True,False,81c80fab7d0f6c2e,Training,pituitary
data/raw/Training\pituitary\pi-1641.jpg,"(512, 512)",False,"(512, 512)",True,False,d5e01b875a2d3837,Training,pituitary
data/raw/Training\pituitary\pi-1642.jpg,"(512, 512)",False,"(512, 512)",True,False,95616b373c947532,Training,pituitary
data/raw/Training\pituitary\pi-1643.jpg,"(512, 512)",False,"(512, 512)",True,False,d0720f3c2c3d7933,Training,pituitary
data/raw/Training\pituitary\pi-1644.jpg,"(512, 512)",False,"(512, 512)",True,False,87276e7c68312d72,Training,pituitary
data/raw/Training\pituitary\pi-1645.jpg,"(256, 256)",False,"(256, 256)",True,False,d54f4ac44b0e0d6f,Training,pituitary
data/raw/Training\pituitary\pi-1646.jpg,"(512, 512)",False,"(512, 512)",True,False,c1da02694fa25fc7,Training,pituitary
data/raw/Training\pituitary\pi-1647.jpg,"(512, 512)",False,"(512, 512)",True,False,811e5f7a4e71296c,Training,pituitary
data/raw/Training\pituitary\pi-1648.jpg,"(512, 512)",False,"(512, 512)",True,False,c5db028a1b6b4f87,Training,pituitary
data/raw/Training\pituitary\pi-1649.jpg,"(512, 512)",False,"(512, 512)",True,False,c15e0f787aa47968,Training,pituitary
data/raw/Training\pituitary\pi-1650.jpg,"(512, 512)",False,"(512, 512)",True,False,85d35e8a2ecf1a68,Training,pituitary
data/raw/Training\pituitary\pi-1651.jpg,"(512, 512)",False,"(512, 512)",True,False,c05f036c7bac6d61,Training,pituitary
data/raw/Training\pituitary\pi-1652.jpg,"(512, 512)",False,"(512, 512)",True,False,c15e02297f3d2eb4,Training,pituitary
data/raw/Training\pituitary\pi-1653.jpg,"(512, 512)",False,"(512, 512)",True,False,c0633b3f2c1c74b3,Training,pituitary
data/raw/Training\pituitary\pi-1654.jpg,"(512, 512)",False,"(512, 512)",True,False,c4262e72393979b3,Training,pituitary
data/raw/Training\pituitary\pi-1655.jpg,"(512, 512)",False,"(512, 512)",True,False,949b0ec96bca4acd,Training,pituitary
data/raw/Training\pituitary\pi-1656.jpg,"(512, 512)",False,"(512, 512)",True,False,d1f30b0e3c3c3c3c,Training,pituitary
data/raw/Training\pituitary\pi-1657.jpg,"(512, 512)",False,"(512, 512)",True,False,d1ce02c05fab2a5f,Training,pituitary
data/raw/Training\pituitary\pi-1658.jpg,"(512, 512)",False,"(512, 512)",True,False,d5d74a944bd232c3,Training,pituitary
data/raw/Training\pituitary\pi-1659.jpg,"(512, 512)",False,"(512, 512)",True,False,d0cf4b806f8b874d,Training,pituitary
data/raw/Training\pituitary\pi-1660.jpg,"(512, 512)",False,"(512, 512)",True,False,d55e02a80f0b3d3f,Training,pituitary
data/raw/Training\pituitary\pi-1661.jpg,"(512, 512)",False,"(512, 512)",True,False,95781e2c6e6169e3,Training,pituitary
data/raw/Training\pituitary\pi-1662.jpg,"(512, 512)",False,"(512, 512)",True,False,908f4b972f4b8b2c,Training,pituitary
data/raw/Training\pituitary\pi-1663.jpg,"(512, 512)",False,"(512, 512)",True,False,817a1f286a7579a3,Training,pituitary
data/raw/Training\pituitary\pi-1664.jpg,"(512, 512)",False,"(512, 512)",True,False,c0f11f2f6c64703e,Training,pituitary
data/raw/Training\pituitary\pi-1665.jpg,"(256, 256)",False,"(256, 256)",True,False,951e4a6a1cbd68b5,Training,pituitary
data/raw/Training\pituitary\pi-1666.jpg,"(512, 512)",False,"(512, 512)",True,False,c04f422e2daa3f3d,Training,pituitary
data/raw/Training\pituitary\pi-1667.jpg,"(512, 512)",False,"(512, 512)",True,False,c05f032e5b2d7d38,Training,pituitary
data/raw/Training\pituitary\pi-1668.jpg,"(512, 512)",False,"(512, 512)",True,False,d5ca0bed4f492585,Training,pituitary
data/raw/Training\pituitary\pi-1669.jpg,"(512, 512)",False,"(512, 512)",True,False,81ce06485baf2d5f,Training,pituitary
data/raw/Training\pituitary\pi-1670.jpg,"(512, 512)",False,"(512, 512)",True,False,d5de52a3494b3323,Training,pituitary
data/raw/Training\pituitary\pi-1671.jpg,"(512, 512)",False,"(512, 512)",True,False,856d5e7978693825,Training,pituitary
data/raw/Training\pituitary\pi-1672.jpg,"(512, 512)",False,"(512, 512)",True,False,d0cf1a4d3dd80d3c,Training,pituitary
data/raw/Training\pituitary\pi-1673.jpg,"(512, 512)",False,"(512, 512)",True,False,c0973f4a3f8c7069,Training,pituitary
data/raw/Training\pituitary\pi-1674.jpg,"(512, 512)",False,"(512, 512)",True,False,c0df02855f8a4ecf,Training,pituitary
data/raw/Training\pituitary\pi-1675.jpg,"(512, 512)",False,"(512, 512)",True,False,c05e026f3f2c3db1,Training,pituitary
data/raw/Training\pituitary\pi-1676.jpg,"(256, 256)",False,"(256, 256)",True,False,91d31e3e382c7c69,Training,pituitary
data/raw/Training\pituitary\pi-1677.jpg,"(512, 512)",False,"(512, 512)",True,False,c1254b3b3d303cf3,Training,pituitary
data/raw/Training\pituitary\pi-1678.jpg,"(512, 512)",False,"(512, 512)",True,False,c15e0a6d1b3c3d78,Training,pituitary
data/raw/Training\pituitary\pi-1679.jpg,"(512, 512)",False,"(512, 512)",True,False,d4ce0b804fc74f87,Training,pituitary
data/raw/Training\pituitary\pi-1680.jpg,"(512, 512)",False,"(512, 512)",True,False,c0930fcf3a481fcd,Training,pituitary
data/raw/Training\pituitary\pi-1681.jpg,"(512, 512)",False,"(512, 512)",True,False,d00f4b9d3d236c3c,Training,pituitary
data/raw/Training\pituitary\pi-1682.jpg,"(512, 512)",False,"(512, 512)",True,False,c4710f7368356cb6,Training,pituitary
data/raw/Training\pituitary\pi-1683.jpg,"(512, 512)",False,"(512, 512)",True,False,c05f2f2d1b2d7c30,Training,pituitary
data/raw/Training\pituitary\pi-1684.jpg,"(512, 512)",False,"(512, 512)",True,False,81ce02494fef6f0b,Training,pituitary
data/raw/Training\pituitary\pi-1685.jpg,"(512, 512)",False,"(512, 512)",True,False,d5ca0bed26cb0d64,Training,pituitary
data/raw/Training\pituitary\pi-1686.jpg,"(512, 512)",False,"(512, 512)",True,False,c1de02884fab2f4f,Training,pituitary
data/raw/Training\pituitary\pi-1687.jpg,"(512, 512)",False,"(512, 512)",True,False,c55f02284f4a1fcf,Training,pituitary
data/raw/Training\pituitary\pi-1688.jpg,"(512, 512)",False,"(512, 512)",True,False,d44a0b6d3fac3d30,Training,pituitary
data/raw/Training\pituitary\pi-1689.jpg,"(512, 512)",False,"(512, 512)",True,False,f5d202cc4b2a2f4f,Training,pituitary
data/raw/Training\pituitary\pi-1690.jpg,"(512, 512)",False,"(512, 512)",True,False,d0c31b893e5b639c,Training,pituitary
data/raw/Training\pituitary\pi-1691.jpg,"(512, 512)",False,"(512, 512)",True,False,94701e6e687579a6,Training,pituitary
data/raw/Training\pituitary\pi-1692.jpg,"(512, 512)",False,"(512, 512)",True,False,d5dd02ca4a825fcb,Training,pituitary
data/raw/Training\pituitary\pi-1693.jpg,"(512, 512)",False,"(512, 512)",True,False,815e076b7ea02d73,Training,pituitary
data/raw/Training\pituitary\pi-1694.jpg,"(512, 512)",False,"(512, 512)",True,False,815e067d6aaa3d69,Training,pituitary
data/raw/Training\pituitary\pi-1695.jpg,"(512, 512)",False,"(512, 512)",True,False,d5df02884b024fdf,Training,pituitary
data/raw/Training\pituitary\pi-1696.jpg,"(256, 256)",False,"(256, 256)",True,False,c4860b3d6d793d34,Training,pituitary
data/raw/Training\pituitary\pi-1697.jpg,"(512, 512)",False,"(512, 512)",True,False,851b7eb879656431,Training,pituitary
data/raw/Training\pituitary\pi-1698.jpg,"(512, 512)",False,"(512, 512)",True,False,910e7a6d2af12db1,Training,pituitary
data/raw/Training\pituitary\pi-1699.jpg,"(512, 512)",False,"(512, 512)",True,False,d09c0bcb3c4f583d,Training,pituitary
data/raw/Training\pituitary\pi-1700.jpg,"(512, 512)",False,"(512, 512)",True,False,c00f527d3b686da9,Training,pituitary
data/raw/Training\pituitary\pi-1701.jpg,"(512, 512)",False,"(512, 512)",True,False,c05f028c5fca6d8f,Training,pituitary
data/raw/Training\pituitary\pi-1702.jpg,"(512, 512)",False,"(512, 512)",True,False,855a6f782dc97065,Training,pituitary
data/raw/Training\pituitary\pi-1703.jpg,"(512, 512)",False,"(512, 512)",True,False,c49a6e9549c63f68,Training,pituitary
data/raw/Training\pituitary\pi-1704.jpg,"(512, 512)",False,"(512, 512)",True,False,c4e46a8f3c4e253b,Training,pituitary
data/raw/Training\pituitary\pi-1705.jpg,"(512, 512)",False,"(512, 512)",True,False,c0643f793866259f,Training,pituitary
data/raw/Training\pituitary\pi-1706.jpg,"(512, 512)",False,"(512, 512)",True,False,95e25a87684d7927,Training,pituitary
data/raw/Training\pituitary\pi-1707.jpg,"(512, 512)",False,"(512, 512)",True,False,d0d36ba32d0c6c3e,Training,pituitary
data/raw/Training\pituitary\pi-1708.jpg,"(512, 512)",False,"(512, 512)",True,False,95376ed86c613172,Training,pituitary
data/raw/Training\pituitary\pi-1709.jpg,"(512, 512)",False,"(512, 512)",True,False,85657a763893259e,Training,pituitary
data/raw/Training\pituitary\pi-1710.jpg,"(512, 512)",False,"(512, 512)",True,False,d4376b3c2de034c3,Training,pituitary
data/raw/Training\pituitary\pi-1711.jpg,"(512, 512)",False,"(512, 512)",True,False,d0e60eca6d0d3d78,Training,pituitary
data/raw/Training\pituitary\pi-1712.jpg,"(512, 512)",False,"(512, 512)",True,False,80c37f0f287c71ae,Training,pituitary
data/raw/Training\pituitary\pi-1713.jpg,"(512, 512)",False,"(512, 512)",True,False,c4e62ec678993999,Training,pituitary
data/raw/Training\pituitary\pi-1714.jpg,"(512, 512)",False,"(512, 512)",True,False,956a2b2d793439b4,Training,pituitary
data/raw/Training\pituitary\pi-1715.jpg,"(512, 512)",False,"(512, 512)",True,False,814a0b2b7ead3d3c,Training,pituitary
data/raw/Training\pituitary\pi-1716.jpg,"(512, 512)",False,"(512, 512)",True,False,959d5ede18785819,Training,pituitary
data/raw/Training\pituitary\pi-1717.jpg,"(512, 512)",False,"(512, 512)",True,False,801f5e7b297823ad,Training,pituitary
data/raw/Training\pituitary\pi-1718.jpg,"(512, 512)",False,"(512, 512)",True,False,85d85a0d783e693d,Training,pituitary
data/raw/Training\pituitary\pi-1719.jpg,"(512, 512)",False,"(512, 512)",True,False,d0d12f8f6d0e643c,Training,pituitary
data/raw/Training\pituitary\pi-1720.jpg,"(512, 512)",False,"(512, 512)",True,False,95c26b1e6a59263d,Training,pituitary
data/raw/Training\pituitary\pi-1721.jpg,"(512, 512)",False,"(512, 512)",True,False,d40b0b7c3d7c2770,Training,pituitary
data/raw/Training\pituitary\pi-1722.jpg,"(512, 512)",False,"(512, 512)",True,False,c56b1b333b3c6c30,Training,pituitary
data/raw/Training\pituitary\pi-1723.jpg,"(512, 512)",False,"(512, 512)",True,False,91b14f366e646e26,Training,pituitary
data/raw/Training\pituitary\pi-1724.jpg,"(512, 512)",False,"(512, 512)",True,False,853f5e7869616865,Training,pituitary
data/raw/Training\pituitary\pi-1725.jpg,"(512, 512)",False,"(512, 512)",True,False,d01f5a693d713564,Training,pituitary
data/raw/Training\pituitary\pi-1726.jpg,"(512, 512)",False,"(512, 512)",True,False,d0d12b8e6ccf3439,Training,pituitary
data/raw/Training\pituitary\pi-1727.jpg,"(512, 512)",False,"(512, 512)",True,False,941e4a3d3969363d,Training,pituitary
data/raw/Training\pituitary\pi-1728.jpg,"(512, 512)",False,"(512, 512)",True,False,c4976ac7194d36ca,Training,pituitary
data/raw/Training\pituitary\pi-1729.jpg,"(512, 512)",False,"(512, 512)",True,False,953a2b6a78726939,Training,pituitary
data/raw/Training\pituitary\pi-1730.jpg,"(512, 512)",False,"(512, 512)",True,False,859a57051bf75e09,Training,pituitary
data/raw/Training\pituitary\pi-1731.jpg,"(512, 512)",False,"(512, 512)",True,False,814a1a6a3fac69fc,Training,pituitary
data/raw/Training\pituitary\pi-1732.jpg,"(512, 512)",False,"(512, 512)",True,False,900e5f7b7a682971,Training,pituitary
data/raw/Training\pituitary\pi-1733.jpg,"(512, 512)",False,"(512, 512)",True,False,d0623b9d3c3c6d62,Training,pituitary
data/raw/Training\pituitary\pi-1734.jpg,"(512, 512)",False,"(512, 512)",True,False,903e5e6a6b612be4,Training,pituitary
data/raw/Training\pituitary\pi-1735.jpg,"(512, 512)",False,"(512, 512)",True,False,85336e4e3db260ce,Training,pituitary
data/raw/Training\pituitary\pi-1736.jpg,"(512, 512)",False,"(512, 512)",True,False,85373e7869257866,Training,pituitary
data/raw/Training\pituitary\pi-1737.jpg,"(512, 512)",False,"(512, 512)",True,False,d0d34b3b3917394a,Training,pituitary
data/raw/Training\pituitary\pi-1738.jpg,"(512, 512)",False,"(512, 512)",True,False,84b66e4f29697872,Training,pituitary
data/raw/Training\pituitary\pi-1739.jpg,"(512, 512)",False,"(512, 512)",True,False,953f6ee068c03597,Training,pituitary
data/raw/Training\pituitary\pi-1740.jpg,"(512, 512)",False,"(512, 512)",True,False,c1e62f1b3c1e3583,Training,pituitary
data/raw/Training\pituitary\pi-1741.jpg,"(512, 512)",False,"(512, 512)",True,False,851e7a397a607965,Training,pituitary
data/raw/Training\pituitary\pi-1742.jpg,"(512, 512)",False,"(512, 512)",True,False,945b2a2d6ca579e4,Training,pituitary
data/raw/Training\pituitary\pi-1743.jpg,"(512, 512)",False,"(512, 512)",True,False,855b5e3a396938a9,Training,pituitary
data/raw/Training\pituitary\pi-1744.jpg,"(512, 512)",False,"(512, 512)",True,False,810e5f497af268b9,Training,pituitary
data/raw/Training\pituitary\pi-1745.jpg,"(512, 512)",False,"(512, 512)",True,False,859e4fd65a0ed24a,Training,pituitary
data/raw/Training\pituitary\pi-1746.jpg,"(512, 512)",False,"(512, 512)",True,False,81765b6438656dc7,Training,pituitary
data/raw/Training\pituitary\pi-1747.jpg,"(512, 512)",False,"(512, 512)",True,False,c0303f396d9274cf,Training,pituitary
data/raw/Training\pituitary\pi-1748.jpg,"(512, 512)",False,"(512, 512)",True,False,91737b8f6c2c6894,Training,pituitary
data/raw/Training\pituitary\pi-1749.jpg,"(512, 512)",False,"(512, 512)",True,False,90d66ec76d4d2139,Training,pituitary
data/raw/Training\pituitary\pi-1750.jpg,"(512, 512)",False,"(512, 512)",True,False,901f5a6f6b6928a6,Training,pituitary
data/raw/Training\pituitary\pi-1751.jpg,"(512, 512)",False,"(512, 512)",True,False,85255e3b7a696a61,Training,pituitary
data/raw/Training\pituitary\pi-1752.jpg,"(512, 512)",False,"(512, 512)",True,False,94c36ecf2d1d3198,Training,pituitary
data/raw/Training\pituitary\pi-1753.jpg,"(512, 512)",False,"(512, 512)",True,False,c4e64ac3794d3999,Training,pituitary
data/raw/Training\pituitary\pi-1754.jpg,"(512, 512)",False,"(512, 512)",True,False,c0c23bbd387464e7,Training,pituitary
data/raw/Training\pituitary\pi-1755.jpg,"(512, 512)",False,"(512, 512)",True,False,85b61f1e78786827,Training,pituitary
data/raw/Training\pituitary\pi-1756.jpg,"(512, 512)",False,"(512, 512)",True,False,849f4ada3bc81acb,Training,pituitary
data/raw/Training\pituitary\pi-1757.jpg,"(512, 512)",False,"(512, 512)",True,False,855a7b60787166e5,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0000.jpg,"(512, 512)",False,"(512, 512)",True,False,95663a3978b561c6,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0001.jpg,"(512, 512)",False,"(512, 512)",True,False,84a65e5b69696969,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0002.jpg,"(512, 512)",False,"(512, 512)",True,False,d02a2f392f746d34,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0003.jpg,"(512, 512)",False,"(512, 512)",True,False,d00b3a2d2f2b3d74,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0004.jpg,"(512, 512)",False,"(512, 512)",True,False,d40b0a3d2b793de1,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0005.jpg,"(512, 512)",False,"(512, 512)",True,False,851e7a7169716665,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0006.jpg,"(512, 512)",False,"(512, 512)",True,False,851f7a7869716661,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0007.jpg,"(512, 512)",False,"(512, 512)",True,False,851f7a7c69716461,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0008.jpg,"(512, 512)",False,"(512, 512)",True,False,851f7a7869713465,Training,pituitary
data/raw/Training\pituitary\Tr-piTr_0009.jpg,"(512, 512)",False,"(512, 512)",True,False,c01f7b2d78357431,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0010.jpg,"(512, 512)",False,"(512, 512)",True,False,c41b6a2d79b57431,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0011.jpg,"(512, 512)",False,"(512, 512)",True,False,c01b6a2f3937643d,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0012.jpg,"(512, 512)",False,"(512, 512)",True,False,84a65e9e69696969,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0013.jpg,"(512, 512)",False,"(512, 512)",True,False,c04b6a2f2d337c6c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0014.jpg,"(512, 512)",False,"(512, 512)",True,False,c06b6a3f2d233c6c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0015.jpg,"(512, 512)",False,"(512, 512)",True,False,c04b4a3f2d333cec,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0016.jpg,"(512, 512)",False,"(512, 512)",True,False,c02f4b2e2f336cac,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0017.jpg,"(512, 512)",False,"(512, 512)",True,False,d44a2f3d2c3d3174,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0018.jpg,"(512, 512)",False,"(512, 512)",True,False,808a5ff85c7c7a68,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0019.jpg,"(512, 512)",False,"(512, 512)",True,False,808f57785c5c7a6a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0020.jpg,"(512, 512)",False,"(512, 512)",True,False,800f5f781c7e7a4a,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0021.jpg,"(512, 512)",False,"(512, 512)",True,False,950b563e3ae93869,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0022.jpg,"(512, 512)",False,"(512, 512)",True,False,950a567b1ef92869,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0023.jpg,"(512, 512)",False,"(512, 512)",True,False,85a65e9668697939,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0024.jpg,"(512, 512)",False,"(512, 512)",True,False,950b567b1e78286d,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0025.jpg,"(512, 512)",False,"(512, 512)",True,False,950a567a1e78687d,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0026.jpg,"(512, 512)",False,"(512, 512)",True,False,950a573f2ee8287c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0027.jpg,"(512, 512)",False,"(512, 512)",True,False,950b573a3ae8387c,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0028.jpg,"(474, 474)",False,"(474, 474)",True,False,c51e72b50cf3146b,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0029.jpg,"(400, 400)",False,"(400, 400)",True,False,ca55025d23fe79a2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0030.jpg,"(685, 681)",False,"(685, 681)",True,False,d54172b30dec163b,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0031.jpg,"(202, 202)",True,"(224, 224)",True,False,811f676f19e272a2,Training,pituitary
data/raw/Training\pituitary\Tr-pi_0032.jpg,"(1280, 1280)",False,"(1280, 1280)",True,False,c81573aa01fb33ec,Training,pituitary
